name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunazimuth,sunelevation,stations,source
Durango CO,2025-12-20T15:00:00,57,57,20.9,24.36,0,0,,0,0,25.3,16.4,255,1017.1,0,9.9,335,1.2,3,220.6,17.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T16:00:00,54.2,54.2,20.9,26.97,0,0,,0,0,20.8,12.2,225,1018.4,11.7,9.9,144,0.5,1,231.6,8.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T17:00:00,50.3,50.3,20.1,30.05,0,0,,0,0,12.8,13.2,228,1019.2,0,9.9,51,0.2,0,241.1,-1.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T18:00:00,47,42.8,20.2,34.16,0,0,,0,0,10.7,8.7,260,1021.7,41.1,9.9,1,0,0,249.7,-12.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T19:00:00,44.7,43,20.2,37.33,0,0,,0,0,9.4,3.7,106,1022.8,41.1,9.9,0,0,0,257.7,-23.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T20:00:00,40.9,36.3,24.1,50.81,0,0,,0,0,7.8,6.9,51,1024,50.1,9.9,0,0,0,265.8,-35.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T21:00:00,39.7,37.5,24.2,53.36,0,0,,0,0,9.4,3.5,55,1024.1,50.1,9.9,0,0,0,275,-47.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T22:00:00,39.6,37.4,24.1,53.56,0,0,,0,0,9.4,3.4,69,1023.4,48.5,9.9,0,0,0,287.2,-59,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-20T23:00:00,38.6,32.9,24.9,57.45,0,0,,0,0,10.3,8,356,1022.8,46.8,9.9,0,0,0,307.9,-69.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T00:00:00,36.8,36.8,24,59.56,0,0,,0,0,11.4,0.6,8,1022.2,11.7,9.9,0,0,0,350.8,-76,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T01:00:00,33.9,30.8,24,66.78,0,0,,0,0,11,3.6,34,1021.1,0,9.9,0,0,0,41.5,-72.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T02:00:00,31.8,26.1,24,72.45,0,0,,0,0,10.7,5.9,23,1021.7,0,9.9,0,0,0,67.5,-62.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T03:00:00,30.9,30.9,24,75.44,0,0,,0,0,10.3,0.5,9,1022.6,0,9.9,0,0,0,81.5,-51.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T04:00:00,29.1,25.3,22.8,77.1,0,0,,0,0,9.6,3.5,50,1022.6,0,9.9,0,0,0,91.4,-39.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T05:00:00,28.2,22.8,22.9,80.36,0,0,,0,0,8.1,4.8,69,1023.8,0,9.9,0,0,0,99.7,-27.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T06:00:00,26.2,18.5,21.7,83.12,0,0,,0,0,8.1,6.9,62,1024.7,0,9.9,0,0,0,107.7,-15.8,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T07:00:00,28.1,21.8,22.9,80.47,0,0,,0,0,8.5,5.8,33,1025.4,0,9.9,0,0,0,116,-4.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T08:00:00,26.3,22,21.9,83.11,0,0,,0,0,8.5,3.6,81,1027.1,0,9.9,15,0.1,0,125.2,5.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T09:00:00,34.1,29.9,25.9,71.67,0,0,,0,0,8.7,4.7,97,1027.1,0,9.9,145,0.5,1,135.7,14.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T10:00:00,40,38,26.9,59.08,0,0,,0,0,8.7,3.4,69,1026.5,0,9.9,344,1.2,3,147.9,22.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T11:00:00,45.2,42.9,26.1,46.85,0,0,,0,0,9.8,4.7,97,1025.7,0,9.9,279,1,3,162,27.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T12:00:00,49.2,46.9,25.2,38.85,0,0,,0,0,11.4,5.6,55,1024.3,0,9.9,432,1.6,4,177.4,29.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T13:00:00,53.3,53.3,25.3,33.51,0,0,,0,0,11.6,3.6,165,1023.2,0,9.9,501,1.8,5,193,28.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T14:00:00,55.5,55.5,27.2,33.5,0,0,,0,0,11.4,6,287,1022.5,0,9.9,412,1.5,4,207.6,24,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T15:00:00,56.3,56.3,29.2,35.23,0,0,,0,0,10.5,0.3,350,1022.6,0,9.9,272,1,3,220.5,17.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T16:00:00,55.4,55.4,29.1,36.33,0,0,,0,0,7.8,5.7,192,1023.5,0,9.9,150,0.5,2,231.5,8.8,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T17:00:00,52.2,52.2,29.1,40.77,0,0,,0,0,6.7,4.7,184,1024.3,0,9.9,55,0.2,0,241.1,-1.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T18:00:00,46.3,46.3,29.1,50.88,0,0,,0,0,6.7,0.3,10,1025.8,0,9.9,1,0,0,249.6,-12.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T19:00:00,39.2,39.2,28.2,64.55,0,0,,0,0,8.3,0.1,5,1026.8,0,9.9,0,0,0,257.6,-23.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T20:00:00,39.1,34.2,28.2,64.7,0,0,,0,0,10.5,6.9,32,1027.3,0,9.9,0,0,0,265.8,-35.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T21:00:00,37.1,34.4,28.1,69.67,0,0,,0,0,11.2,3.6,60,1026.9,0,9.9,0,0,0,275,-47.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T22:00:00,35.1,32.3,27,71.98,0,0,,0,0,11.6,3.5,41,1026.5,0,9.9,0,0,0,287.1,-58.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-21T23:00:00,31.1,27.7,26.2,81.77,0,0,,0,0,11.6,3.4,58,1026.4,0,9.9,0,0,0,307.7,-69.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T00:00:00,33.2,30,27,77.56,0,0,,0,0,12.8,3.5,23,1025.5,0,9.9,0,0,0,350.3,-76,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T01:00:00,29.4,23.2,25.2,84.38,0,0,,0,0,12.1,5.8,32,1025.6,0,9.9,0,0,0,41.2,-72.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T02:00:00,29.3,29.3,25.2,84.61,0,0,,0,0,11.6,0.2,5,1025.3,0,9.9,0,0,0,67.3,-62.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T03:00:00,28.5,23.3,25.2,87.45,0,0,,0,0,11.6,4.7,31,1025.5,0,9.9,0,0,0,81.4,-51.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T04:00:00,29.3,29.3,26.2,88.02,0,0,,0,0,11.2,0.3,6,1025.6,0,9.9,0,0,0,91.3,-39.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T05:00:00,26.5,26.5,24.4,91.79,0,0,,0,0,11.2,0.5,9,1026.4,0,9.9,0,0,0,99.7,-27.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T06:00:00,25.4,19.5,23.2,91.11,0,0,,0,0,11,4.8,43,1027.8,0,9.9,0,0,0,107.6,-15.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T07:00:00,27.2,23.2,26,95.38,0,0,,0,0,10.7,3.5,50,1029.2,0,9.9,0,0,0,115.9,-4.8,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T08:00:00,28.3,21.8,25.1,87.77,0,0,,0,0,10.3,6,62,1029.5,0,9.9,20,0.1,0,125.1,5.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T09:00:00,36.1,36.1,29,75.35,0,0,,0,0,10.3,0.4,7,1029.1,0,9.9,129,0.5,1,135.6,14.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T10:00:00,44.1,44.1,30,57.32,0,0,,0,0,9.8,0.4,13,1028.3,0,9.9,308,1.1,3,147.8,22,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T11:00:00,51.2,51.2,30.8,45.42,0,0,,0,0,7.8,0.2,8,1027.7,0,9.9,430,1.5,4,161.8,27.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T12:00:00,55.3,55.3,30.8,39.04,0,0,,0,0,8.1,0.3,7,1025.8,0,9.9,504,1.8,5,177.3,29.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T13:00:00,58.1,58.1,28.1,31.63,0,0,,0,0,8.3,5.9,150,1024.6,0,9.9,516,1.9,5,192.9,28.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T14:00:00,59.2,59.2,27.9,30.14,0,0,,0,0,8.9,5.9,165,1023.7,0,9.9,472,1.7,5,207.5,24.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T15:00:00,61.2,61.2,25.1,25,0,0,,0,0,8.5,7.7,243,1023.1,0,9.9,382,1.4,4,220.4,17.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T16:00:00,60.4,60.4,24.2,24.85,0,0,,0,0,5.6,6.7,234,1022.8,0,9.9,228,0.8,2,231.4,8.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T17:00:00,55.1,55.1,26,32.34,0,0,,0,0,5.1,0.4,20,1024.5,0,9.9,77,0.3,0,241,-1.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T18:00:00,41.2,37.4,25.9,54.09,0,0,,0,0,4.9,5.8,62,1027.1,0,9.9,1,0,0,249.5,-12,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T19:00:00,42,36.5,26.7,54.41,0,0,,0,0,7.2,9,13,1027.2,0,9.9,0,0,0,257.6,-23.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T20:00:00,38,35.3,25.9,61.21,0,0,,0,0,10.1,3.8,40,1028.2,0,9.9,0,0,0,265.7,-35.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T21:00:00,35.1,29.2,24.9,66.22,0,0,,0,0,11.2,7,22,1027.4,0,9.9,0,0,0,274.9,-47.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T22:00:00,34.8,29,24.9,66.6,0,0,,0,0,11.9,6.9,14,1026.4,0,9.9,0,0,0,287,-58.8,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-22T23:00:00,31.9,31.9,24,72.48,0,0,,0,0,12.1,0.4,8,1025.9,0,9.9,0,0,0,307.4,-69.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T00:00:00,30,30,24,78.15,0,0,,0,0,12.1,0.4,6,1025.5,0,9.9,0,0,0,349.9,-76,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T01:00:00,31.9,31.9,24,72.38,0,0,,0,0,11.6,0.4,6,1024.8,0,9.9,0,0,0,40.9,-72.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T02:00:00,24.6,18.7,21,86.08,0,0,,0,0,12.1,4.7,49,1025.6,0,9.9,0,0,0,67.2,-62.8,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T03:00:00,29.1,25.3,20.2,69.01,0,0,,0,0,12.8,3.5,22,1024.7,0,9.9,0,0,0,81.3,-51.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T04:00:00,28.1,28.1,21.8,76.79,0,0,,0,0,13.4,0.6,12,1024.6,0,9.9,0,0,0,91.2,-39.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T05:00:00,22.3,15.8,19.3,88.07,0,0,,0,0,13.4,4.9,61,1026.4,0,9.9,0,0,0,99.6,-27.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T06:00:00,27.1,21.3,20.9,77.36,0,0,,0,0,13,5,24,1028.7,0,9.9,0,0,0,107.6,-16,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T07:00:00,27.1,22.9,19.3,72.06,0,0,,0,0,12.8,3.6,24,1029,0,9.9,0,0,0,115.9,-4.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T08:00:00,23.4,19,20.1,87.08,0,0,,0,0,13,3.4,106,1030.7,0,9.9,13,0,0,125,5.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T09:00:00,33.3,33.3,25,71.29,0,0,,0,0,13.4,0.5,9,1030.2,0,9.9,141,0.5,1,135.5,14.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T10:00:00,42.2,42.2,23.2,46.52,0,0,,0,0,13.4,0.4,8,1029,0,9.9,278,1,3,147.7,22,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T11:00:00,48.3,47.2,25.1,40.09,0,0,,0,0,13.2,3.6,91,1028.2,0,9.9,395,1.4,4,161.7,27.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T12:00:00,52.4,52.4,25,34.21,0,0,,0,0,14.3,4.9,96,1026.8,0,9.9,394,1.4,4,177.1,29.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T13:00:00,56.3,56.3,21.8,26.01,0,0,,0,0,15.9,4.8,106,1025,0,9.9,493,1.8,5,192.8,28.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T14:00:00,57.3,57.3,19.3,22.53,0,0,,0,0,15.7,6,121,1025.1,0,9.9,412,1.5,4,207.4,24.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T15:00:00,56.4,56.4,21.8,25.92,0,0,,0,0,15,5,102,1023.9,0,9.9,278,1,3,220.3,17.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T16:00:00,53.5,53.5,24.1,31.62,0,0,,0,0,11,4.8,76,1024.3,0,9.9,103,0.4,1,231.4,9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T17:00:00,45.8,43.5,25.8,45.3,0,0,,0,0,8.9,4.6,78,1026.5,0,9.9,41,0.1,0,240.9,-1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T18:00:00,46.5,42.1,24.9,42.36,0,0,,0,0,10.7,9.1,9,1025.8,0,9.9,0,0,0,249.5,-11.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T19:00:00,43.5,43.5,24.1,46.02,0,0,,0,0,12.5,0.4,6,1026.7,0,9.9,0,0,0,257.5,-23.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T20:00:00,39.4,37,23,51.55,0,0,,0,0,14.1,3.6,14,1028.3,0,9.9,0,0,0,265.7,-35.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T21:00:00,34.8,34.8,24.1,64.65,0,0,,0,0,14.5,0.4,8,1027.4,0,9.9,0,0,0,274.8,-47,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T22:00:00,41.1,39.3,21.9,45.99,0,0,,0,0,14.5,3.2,302,1025.6,0,9.9,0,0,0,286.9,-58.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-23T23:00:00,33.8,30.9,24.1,67.3,0,0,,0,0,13.6,3.4,11,1026.3,0,9.9,0,0,0,307.2,-69.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T00:00:00,34.9,30.6,24.1,64.49,0,0,,0,0,11.6,4.9,81,1025.9,0,9.9,0,0,0,349.4,-75.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T01:00:00,32.9,27.4,25,72.43,0,0,,0,0,9.6,5.8,73,1025.4,3.4,9.9,0,0,0,40.5,-72.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T02:00:00,37.5,37.5,22.2,53.6,0,0,,0,0,8.3,0.4,6,1025,6.8,9.9,0,0,0,67,-62.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T03:00:00,35.6,30.7,23.2,60.39,0,0,,0,0,9.2,5.8,99,1025.5,18.5,9.9,0,0,0,81.2,-51.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T04:00:00,37.6,37.6,24.3,58.51,0,0,,0,0,9.4,0.3,11,1025.7,53.6,9.9,0,0,0,91.1,-39.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T05:00:00,37.6,35.1,24.3,58.51,0,0,,0,0,9.6,3.4,69,1026.8,53.6,9.9,0,0,0,99.5,-27.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T06:00:00,36.4,36.4,26.3,66.34,0,0,,0,0,10.1,0.4,12,1027.6,53.6,9.9,0,0,0,107.5,-16.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T07:00:00,37.6,32.9,28.2,68.75,0,0,rain,0,0,10.5,5.9,81,1028.5,53.6,9.9,0,0,0,115.8,-5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T08:00:00,37.6,33.1,28.3,68.65,0,0,,0,0,10.5,5.7,69,1029.3,53.6,9.9,4,0,0,124.9,5.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T09:00:00,41.3,41.3,27.2,56.97,0,0,,0,0,10.5,0.4,7,1029.5,53.2,9.9,56,0.2,1,135.4,14.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T10:00:00,48.2,47,28.3,45.81,0,0,,0,0,10.5,3.7,2,1027.5,44.5,9.9,98,0.4,1,147.6,21.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T11:00:00,53.3,53.3,30.6,41.75,0,0,,0,0,12.1,6,140,1027.1,5.1,9.9,390,1.4,4,161.6,27.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T12:00:00,55.4,55.4,30.7,38.8,0,0,,0,0,15.7,0.5,356,1025.8,44.5,9.9,162,0.6,2,177,29.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T13:00:00,56.3,56.3,33.2,41.44,0,0,,0,0,16.3,4.9,290,1025.1,48,9.9,287,1,3,192.7,28.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T14:00:00,56.3,56.3,33.2,41.49,0,0,,0,0,16.1,0.6,18,1023.7,50.1,9.9,98,0.4,1,207.3,24.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T15:00:00,56.3,56.3,33.2,41.51,0,0,,0,0,15.2,3.6,130,1023.7,48,9.9,77,0.3,1,220.2,17.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T16:00:00,55.4,55.4,35.9,47.71,0,0,,0,0,12.3,3.6,222,1024.1,53.6,9.9,45,0.2,0,231.3,9.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T17:00:00,53.4,53.4,34.1,47.78,0,0,,0,0,7.6,3.7,119,1024.2,53.6,9.9,7,0,0,240.9,-0.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T18:00:00,48.6,46.7,35.1,59.4,0,0,,0,0,11,4.9,64,1025.3,53.6,9.9,0,0,0,249.4,-11.8,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T19:00:00,48.5,47.5,35.2,59.71,0,0,,0,0,11.6,3.6,34,1025.3,53.6,9.9,0,0,0,257.5,-23.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T20:00:00,49.4,49.4,35.2,57.96,0,0,,0,0,11.4,0.5,20,1025.6,53.6,9.9,0,0,0,265.6,-35,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T21:00:00,47.6,47.6,36.2,64.51,0,0,,0,0,11.4,0.5,359,1025.1,53.6,9.9,0,0,0,274.8,-46.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T22:00:00,46.5,46.5,38.3,72.98,0.01,100,rain,0,0,10.3,0.8,344,1024.7,53.6,8.1,0,0,0,286.8,-58.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-24T23:00:00,43.6,43.6,42.3,95.2,0.046,100,rain,0,0,10.7,0.4,16,1024.5,53.6,5.3,0,0,0,307,-69.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T00:00:00,44.6,41.8,42.2,91.18,0.009,100,rain,0,0,17.2,5.1,95,1023.8,53.6,9.9,0,0,0,349,-75.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T01:00:00,43.7,43.7,43,97.43,0,0,,0,0,9.6,0.6,23,1023.6,53.6,3.6,0,0,0,40.1,-72.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T02:00:00,43.6,39.6,43,97.7,0.018,100,rain,0,0,9.4,6.9,54,1023.5,53.6,6.5,0,0,0,66.8,-63,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T03:00:00,42.7,38.4,42.2,98.11,0,0,,0,0,9.2,6.9,80,1022.9,29.4,6.5,0,0,0,81,-51.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T04:00:00,42.7,39.8,42.2,98.06,0,0,,0,0,9.2,4.7,94,1022.5,47.5,6.3,0,0,0,91,-39.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T05:00:00,42.6,40.7,42.3,98.85,0,0,rain,0,0,8.7,3.6,76,1022.4,53.6,5.3,0,0,0,99.4,-27.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T06:00:00,42.5,42.5,42.3,99.1,0,0,,0,0,8.3,0.5,5,1023.3,53.6,4,0,0,0,107.4,-16.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T07:00:00,42.5,39.5,42.3,99.1,0.009,100,rain,0,0,8.5,4.9,48,1023.4,53.6,4.2,0,0,0,115.7,-5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T08:00:00,42.6,39,42.3,99.01,0.001,100,rain,0,0,8.1,5.7,84,1022.9,53.6,3.4,1,0,0,124.8,5.4,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T09:00:00,43.5,43.5,42.3,95.5,0.056,100,rain,0,0,8.3,0.4,348,1024.3,53.6,3,7,0,0,135.3,14.5,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T10:00:00,44.5,40.7,43.2,95.08,0,0,,0,0,9.4,6.7,68,1024.1,53.6,6.5,19,0.1,0,147.4,21.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T11:00:00,45.4,44,44.2,95.51,0,0,rain,0,0,18.3,3.4,103,1024.3,53.6,6.8,21,0.1,0,161.5,27.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T12:00:00,46.6,44.6,44.2,91.4,0,0,rain,0,0,21.9,4.4,84,1022.9,53.6,9.9,30,0.1,0,176.9,29.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T13:00:00,47.6,47.6,44.2,88.01,0,0,rain,0,0,23.5,0.4,346,1022.2,52.8,9.9,42,0.2,0,192.5,28.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T14:00:00,50.4,50.4,44.9,81.34,0,0,rain,0,0,14.5,4.8,245,1020.8,44.1,9.9,221,0.8,2,207.2,24.3,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T15:00:00,50.6,50.6,43.8,77.69,0,0,rain,0,0,14.1,0.5,344,1021.3,47.6,9.9,309,1.1,3,220.1,17.7,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T16:00:00,49.5,47.8,44.6,83.42,0.009,100,rain,0,0,11.9,4.6,97,1020.9,12.5,9.9,215,0.8,2,231.2,9.2,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T17:00:00,48.3,48.3,45.7,90.66,0,0,,0,0,7.4,0.2,11,1021.8,44.1,9.9,71,0.3,0,240.8,-0.8,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T18:00:00,41.6,37.2,40.9,97.59,0,0,,0,0,5.6,6.7,88,1023,0.8,9.9,1,0,0,249.4,-11.6,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T19:00:00,39.4,37.3,38.9,98.01,0,0,,0,0,6.7,3.3,22,1023.6,1.7,8.2,0,0,0,257.4,-23.1,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
Durango CO,2025-12-25T20:00:00,39.1,37,38.8,98.83,0,0,,0,0,8.5,3.3,86,1023.6,1.7,8.8,0,0,0,265.6,-34.9,"TS761,KDRO,USW00093005,KCEZ,KFMN",obs
